,number,title,authors,info,url
0,201,"БИОМЕТРИЧЕСКИЕ ТЕХНОЛОГИИ В ОБЕСПЕЧЕНИИ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ: ПРЕИМУЩЕСТВА, РИСКИ И ПЕРСПЕКТИВЫ РАЗВИТИЯ",Сулимов П.В.,"Научный аспект. 
2024. Т. 25. № 3.  С. 3089-3095.",https://www.elibrary.ru/item.asp?id=65670247
1,202,"ПОНИМАНИЕ DLP: КЛАССИФИКАЦИЯ, ПРАКТИЧЕСКОЕ ПРИМЕНЕНИЕ, НЕДОСТАТКИ И ПЕРСПЕКТИВЫ",Сулимов П.В.,"Научный аспект. 
2024. Т. 25. № 3.  С. 3096-3101.",https://www.elibrary.ru/item.asp?id=65670248
2,203,РАЗВИТИЕ ТЕХНОЛОГИЙ В ОБЛАСТИ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ: НОВЫЕ МЕТОДЫ ЗАЩИТЫ ДАННЫХ,"Дехтиевский С.А., Бударный Г.С.","Научный аспект. 
2024. Т. 25. № 3.  С. 3101-3106.",https://www.elibrary.ru/item.asp?id=65670249
3,204,ОСНОВНЫЕ УГРОЗЫ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ В СОВРЕМЕННОМ МИРЕ И СПОСОБЫ ИХ ПРЕДОТВРАЩЕНИЯ,"Дехтиевский С.А., Бударный Г.С.","Научный аспект. 
2024. Т. 25. № 3.  С. 3106-3109.",https://www.elibrary.ru/item.asp?id=65670250
4,205,ЗНАЧЕНИЕ ШИФРОВАНИЯ ДАННЫХ ДЛЯ ОБЕСПЕЧЕНИЯ КОНФИДЕНЦИАЛЬНОСТИ И ЦЕЛОСТНОСТИ ИНФОРМАЦИИ,"Дехтиевский С.А., Бударный Г.С.","Научный аспект. 
2024. Т. 25. № 3.  С. 3110-3113.",https://www.elibrary.ru/item.asp?id=65670251
5,206,РОЛЬ ПАРОЛЕЙ В ОБЕСПЕЧЕНИИ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ: СОВЕТЫ ПО СОЗДАНИЮ И ХРАНЕНИЮ НАДЕЖНЫХ ПАРОЛЕЙ,"Дехтиевский С.А., Бударный Г.С.","Научный аспект. 
2024. Т. 25. № 3.  С. 3113-3117.",https://www.elibrary.ru/item.asp?id=65670252
6,207,БЕЗОПАСНОСТЬ ИСПОЛЬЗОВАНИЯ ИИ В КОММЕРЧЕСКОЙ РАЗРАБОТКЕ,Убеев В.Г.,"Научный аспект. 
2024. Т. 25. № 3.  С. 3117-3120.",https://www.elibrary.ru/item.asp?id=65670253
7,208,"ОБЛАЧНЫЕ ВЫЧИСЛЕНИЯ: ПРЕИМУЩЕСТВА, ПРОБЛЕМЫ И РОЛЬ В IT-ИНФРАСТРУКТУРЕ",Убеев В.Г.,"Научный аспект. 
2024. Т. 25. № 3.  С. 3121-3124.",https://www.elibrary.ru/item.asp?id=65670254
8,209,ТЕНДЕНЦИИ В КИБЕРУГРОЗАХ: КАКИЕ УГРОЗЫ НАРАСТАЮТ И КАК ЗАЩИТИТЬСЯ?,Джафаров З.А.,"Научный аспект. 
2024. Т. 25. № 3.  С. 3124-3128.",https://www.elibrary.ru/item.asp?id=65670255
9,210,СОВРЕМЕННЫЕ ПОДХОДЫ К ОБЕСПЕЧЕНИЮ БЕЗОПАСНОСТИ ЭЛЕКТРОННЫХ ДОКУМЕНТОВ С УЧЕТОМ РАЗВИТИЯ ЦИФРОВОЙ ПОДПИСИ,Джафаров З.А.,"Научный аспект. 
2024. Т. 25. № 3.  С. 3128-3132.",https://www.elibrary.ru/item.asp?id=65670256
